_id,date,pm10_µg_m3,so2_µg_m3,no2_mg_m3,nox_µg_m3,o3_µg_m3
2083,2021-06-06 10:00:00,,,,,
2084,2021-06-06 11:00:00,,,,,
2085,2021-06-06 12:00:00,,,,,
2086,2021-06-06 13:00:00,,,,,
2087,2021-06-06 14:00:00,,,,,
2088,2021-06-06 15:00:00,,,,,
2089,2021-06-06 16:00:00,,,,,
2090,2021-06-06 17:00:00,,,,,
2091,2021-06-06 18:00:00,,,,,
2092,2021-06-06 19:00:00,,,,,
2093,2021-06-06 20:00:00,,,,,
2094,2021-06-06 21:00:00,,,,,
2095,2021-06-06 22:00:00,,,,,
2096,2021-06-06 23:00:00,,,,,
2097,2021-06-07 00:00:00,,,,,
2098,2021-06-07 01:00:00,,,,,
2099,2021-06-07 02:00:00,,,,,
2100,2021-06-07 03:00:00,,,,,
2101,2021-06-07 04:00:00,,,,,
2102,2021-06-07 05:00:00,,,,,
2103,2021-06-07 06:00:00,,,,,
2104,2021-06-07 07:00:00,,,,,
2105,2021-06-07 08:00:00,,,,,
2106,2021-06-07 09:00:00,,,,,
2107,2021-06-07 10:00:00,,,,,
2108,2021-06-07 11:00:00,,,,,
2109,2021-06-07 12:00:00,,,,,
2110,2021-06-07 13:00:00,,,,,
2111,2021-06-07 14:00:00,,,,,
2112,2021-06-07 15:00:00,,,,,
2113,2021-06-07 16:00:00,,,,,
2114,2021-06-07 17:00:00,,,,,
2115,2021-06-07 18:00:00,,,,,
2116,2021-06-07 19:00:00,,,,,
2117,2021-06-07 20:00:00,,,,,
2118,2021-06-07 21:00:00,,,,,
2119,2021-06-07 22:00:00,,,,,
2120,2021-06-07 23:00:00,,,,,
2121,2021-06-08 00:00:00,,,,,
2122,2021-06-08 01:00:00,,,,,
2123,2021-06-08 02:00:00,,,,,
2124,2021-06-08 03:00:00,,,,,
2125,2021-06-08 04:00:00,,,,,
2126,2021-06-08 05:00:00,,,,,
2127,2021-06-08 06:00:00,,,,,
2128,2021-06-08 07:00:00,,,,,
2129,2021-06-08 08:00:00,,,,,
2130,2021-06-08 09:00:00,,,,,
2131,2021-06-08 10:00:00,,,,,
2132,2021-06-08 11:00:00,,,,,
2133,2021-06-08 12:00:00,,,,,
2134,2021-06-08 13:00:00,,,,,
2135,2021-06-08 14:00:00,,,,,
2136,2021-06-08 15:00:00,,,,,
2137,2021-06-08 16:00:00,,,,,
2138,2021-06-08 17:00:00,,,,,
2139,2021-06-08 18:00:00,,,,,
2140,2021-06-08 19:00:00,,,,,
2141,2021-06-08 20:00:00,,,,,
2142,2021-06-08 21:00:00,,,,,
2143,2021-06-08 22:00:00,,,,,
2144,2021-06-08 23:00:00,,,,,
2145,2021-06-09 00:00:00,,,,,
2146,2021-06-09 01:00:00,,,,,
2147,2021-06-09 02:00:00,,,,,
2148,2021-06-09 03:00:00,,,,,
2149,2021-06-09 04:00:00,,,,,
2150,2021-06-09 05:00:00,,,,,
2151,2021-06-09 06:00:00,,,,,
2152,2021-06-09 07:00:00,,,,,
2153,2021-06-09 08:00:00,,,,,
2154,2021-06-09 09:00:00,,,,,
2155,2021-06-09 10:00:00,,,,,
2156,2021-06-09 11:00:00,,,,,
2157,2021-06-09 12:00:00,,,,,
2158,2021-06-09 13:00:00,,,,,
2159,2021-06-09 14:00:00,,,,,
2160,2021-06-09 15:00:00,,,,,
2161,2021-06-09 16:00:00,,,,,
2162,2021-06-09 17:00:00,,,,,
2163,2021-06-09 18:00:00,,,,,
2164,2021-06-09 19:00:00,,,,,
2165,2021-06-09 20:00:00,,,,,
2166,2021-06-09 21:00:00,,,,,
2167,2021-06-09 22:00:00,,,,,
2168,2021-06-09 23:00:00,,,,,
2169,2021-06-10 00:00:00,,,,,
2170,2021-06-10 01:00:00,,,,,
2171,2021-06-10 02:00:00,,,,,
2172,2021-06-10 03:00:00,,,,,
2173,2021-06-10 04:00:00,,,,,
2174,2021-06-10 05:00:00,,,,,
2175,2021-06-10 06:00:00,,,,,
2176,2021-06-10 07:00:00,,,,,
2177,2021-06-10 08:00:00,,,,,
2178,2021-06-10 09:00:00,,,,,
2179,2021-06-10 10:00:00,,,,,
2180,2021-06-10 11:00:00,,,,,
2181,2021-06-10 12:00:00,,,,,
2182,2021-06-10 13:00:00,,,,,
2183,2021-06-10 14:00:00,,,,,
2184,2021-06-10 15:00:00,,,,,
2185,2021-06-10 16:00:00,,,,,
2186,2021-06-10 17:00:00,,,,,
2187,2021-06-10 18:00:00,,,,,
2188,2021-06-10 19:00:00,,,,,
2189,2021-06-10 20:00:00,,,,,
2190,2021-06-10 21:00:00,,,,,
2191,2021-06-10 22:00:00,,,,,
2192,2021-06-10 23:00:00,,,,,
2193,2021-06-11 00:00:00,,,,,
2194,2021-06-11 01:00:00,,,,,
2195,2021-06-11 02:00:00,,,,,
2196,2021-06-11 03:00:00,,,,,
2197,2021-06-11 04:00:00,,,,,
2198,2021-06-11 05:00:00,,,,,
2199,2021-06-11 06:00:00,,,,,
2200,2021-06-11 07:00:00,,,,,
2201,2021-06-11 08:00:00,,,,,
2202,2021-06-11 09:00:00,,,,,
2203,2021-06-11 10:00:00,,,,,
2204,2021-06-11 11:00:00,,,,,
2205,2021-06-11 12:00:00,,,,,
2206,2021-06-11 13:00:00,,,,,
2207,2021-06-11 14:00:00,,,,,
2208,2021-06-11 15:00:00,,,,,
2209,2021-06-11 16:00:00,,,,,
2210,2021-06-11 17:00:00,,,,,
2211,2021-06-11 18:00:00,,,,,
2212,2021-06-11 19:00:00,,,,,
2213,2021-06-11 20:00:00,,,,,
2214,2021-06-11 21:00:00,,,,,
2215,2021-06-11 22:00:00,,,,,
2216,2021-06-11 23:00:00,,,,,
2217,2021-06-12 00:00:00,,,,,
2218,2021-06-12 01:00:00,,,,,
2219,2021-06-12 02:00:00,,,,,
2220,2021-06-12 03:00:00,,,,,
2221,2021-06-12 04:00:00,,,,,
2222,2021-06-12 05:00:00,,,,,
2223,2021-06-12 06:00:00,,,,,
2224,2021-06-12 07:00:00,,,,,
2225,2021-06-12 08:00:00,,,,,
2226,2021-06-12 09:00:00,,,,,
2227,2021-06-12 10:00:00,,,,,
2228,2021-06-12 11:00:00,,,,,
2229,2021-06-12 12:00:00,,,,,
2230,2021-06-12 13:00:00,,,,,
2231,2021-06-12 14:00:00,,,,,
2232,2021-06-12 15:00:00,,,,,
2233,2021-06-12 16:00:00,,,,,
2234,2021-06-12 17:00:00,,,,,
2235,2021-06-12 18:00:00,,,,,
2236,2021-06-12 19:00:00,,,,,
2237,2021-06-12 20:00:00,,,,,
2238,2021-06-12 21:00:00,,,,,
2239,2021-06-12 22:00:00,,,,,
2240,2021-06-12 23:00:00,,,,,
2241,2021-06-13 00:00:00,,,,,
2242,2021-06-13 01:00:00,,,,,
2243,2021-06-13 02:00:00,,,,,
2244,2021-06-13 03:00:00,,,,,
2245,2021-06-13 04:00:00,,,,,
2246,2021-06-13 05:00:00,,,,,
2247,2021-06-13 06:00:00,,,,,
2248,2021-06-13 07:00:00,,,,,
2249,2021-06-13 08:00:00,,,,,
2250,2021-06-13 09:00:00,,,,,
2251,2021-06-13 10:00:00,,,,,
2252,2021-06-13 11:00:00,,,,,
2253,2021-06-13 12:00:00,,,,,
2254,2021-06-13 13:00:00,,,,,
2255,2021-06-13 14:00:00,,,,,
2256,2021-06-13 15:00:00,,,,,
2257,2021-06-13 16:00:00,,,,,
2258,2021-06-13 17:00:00,,,,,
2259,2021-06-13 18:00:00,,,,,
2260,2021-06-13 19:00:00,,,,,
2261,2021-06-13 20:00:00,,,,,
2262,2021-06-13 21:00:00,,,,,
2263,2021-06-13 22:00:00,,,,,
2264,2021-06-13 23:00:00,,,,,
2265,2021-06-14 00:00:00,,,,,
2266,2021-06-14 01:00:00,,,,,
2267,2021-06-14 02:00:00,,,,,
2268,2021-06-14 03:00:00,,,,,
2269,2021-06-14 04:00:00,,,,,
2270,2021-06-14 05:00:00,,,,,
2271,2021-06-14 06:00:00,,,,,
2272,2021-06-14 07:00:00,,,,,
2273,2021-06-14 08:00:00,,,,,
2274,2021-06-14 09:00:00,,,,,
2275,2021-06-14 10:00:00,,,,,
2276,2021-06-14 11:00:00,,,,,
2277,2021-06-14 12:00:00,,,,,
2278,2021-06-14 13:00:00,,,,,
2279,2021-06-14 14:00:00,,,,,
2280,2021-06-14 15:00:00,,,,,
2281,2021-06-14 16:00:00,,,,,
2282,2021-06-14 17:00:00,,,,,
2283,2021-06-14 18:00:00,,,,,
2284,2021-06-14 19:00:00,,,,,
2285,2021-06-14 20:00:00,,,,,
2286,2021-06-14 21:00:00,,,,,
2287,2021-06-14 22:00:00,,,,,
2288,2021-06-14 23:00:00,,,,,
2289,2021-06-15 00:00:00,,,,,
2290,2021-06-15 01:00:00,,,,,
2291,2021-06-15 02:00:00,,,,,
2292,2021-06-15 03:00:00,,,,,
2293,2021-06-15 04:00:00,,,,,
2294,2021-06-15 05:00:00,,,,,
2295,2021-06-15 06:00:00,,,,,
2296,2021-06-15 07:00:00,,,,,
2297,2021-06-15 08:00:00,,,,,
2298,2021-06-15 09:00:00,,,,,
2299,2021-06-15 10:00:00,,,,,
2300,2021-06-15 11:00:00,,,,,
